gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos,province,provinceCode,district,districtCode,village,villageCode,street,streetCode
"{""latitude"":20.924847,""longitude"":105.623194}",,285501110969588,Trường THCS Đông Sơn,,"Xã Đông Sơn, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Đông Sơn,xa-dong-son,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.924786,""longitude"":105.707611}",,4245873206585340,Trung tâm giáo dục thường xuyên Chương Mỹ,,"Tt. Chúc Sơn, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 866 285,gdtx-chuongmy@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Thị trấn Chúc Sơn,thi-tran-chuc-son,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.925426,""longitude"":106.74468}",,3458704541590043,Trường tiểu học Phục Lễ,,"Xã Phục Lễ, H. Thủy Nguyên, Tp. Hải Phòng",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3  875 287,,,,1,[],Hải Phòng,hai-phong,Huyện Thủy Nguyên,huyen-thuy-nguyen,Xã Phục Lễ,xa-phuc-le,Tp. Hải Phòng,tp.-hai-phong
"{""latitude"":20.925,""longitude"":106.793889}",,22815119511041521,Trường tiểu học Nam Hoà,,"P. Nam Hoà, Thị xã Quảng Yên, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Quảng Ninh,quang-ninh,Thị xã Quảng Yên,thi-xa-quang-yen,Phường Nam Hoà,phuong-nam-hoa,T. Quảng Ninh,t.-quang-ninh
"{""latitude"":20.925558,""longitude"":105.879586}",,3399337086594296,Trường THCS Duyên Hà,,"Xã Duyên Hà, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 38 613 631,c2duyenha-tt@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Duyên Hà,xa-duyen-ha,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.925568,""longitude"":105.879841}",,19367612261000689,Trường tiểu học Duyên Hà,,"Xã Duyên Hà, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Duyên Hà,xa-duyen-ha,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.925688,""longitude"":106.099163}",,3326958088568247,Trường cao đẳng bách khoa Hưng Yên,,"Tt. Bần Yên Nhân, H. Mỹ Hào, T. Hưng Yên",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,bants.cbk@moet.edu.vn,,http://bkih.edu.vn/,1,[],Hưng Yên,hung-yen,Huyện Mỹ Hào,huyen-my-hao,Thị trấn Bần Yên Nhân,thi-tran-ban-yen-nhan,T. Hưng Yên,t.-hung-yen
"{""latitude"":20.196036,""longitude"":105.591831}",,42485812781033486,Trường THCS Thạch Sơn,,"Xã Thạch Sơn, H. Thạch Thành, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-37) 3 877 796,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Thạch Thành,huyen-thach-thanh,Xã Thạch Sơn,xa-thach-son,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.195935,""longitude"":105.668306}",,14754262151033503,Trường THCS Thành Công,,"Thôn Bông Bụt, Xã Thành Công, H. Thạch Thành, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-37) 3 847 287,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Thạch Thành,huyen-thach-thanh,Xã Thành Công,xa-thanh-cong,Thôn Bông Bụt,thon-bong-but
"{""latitude"":20.926038948,""longitude"":105.14124155}",,30474391621370562,Trường Phổ thông DTBT THCS Tân Minh,,"Xóm Cọ Phay, Xã Tân Minh, H. Đà Bắc, T. Hòa Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hòa Bình,hoa-binh,Huyện Đà Bắc,huyen-da-bac,Xã Tân Minh,xa-tan-minh,Xóm Cọ Phay,xom-co-phay
"{""latitude"":20.1972509177,""longitude"":106.315286404}",,32946565311224537,Trường THPT Trần Quốc Tuấn,,"Quốc lộ 37B, Xã Hải Hà, H. Hải Hậu, T. Nam Định",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-350) 3 781 389,lienhe@tranquoctuan.org,,,0,[],Nam Định,nam-dinh,Huyện Hải Hậu,huyen-hai-hau,Xã Hải Hà,xa-hai-ha,Quốc lộ 37B,quoc-lo-37b
"{""latitude"":21.653709,""longitude"":104.540587}",,16381091671015912,Trường THCS Suối Quyền,,"Xã Suối Quyền, H. Văn Chấn, T. Yên Bái",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Yên Bái,yen-bai,Huyện Văn Chấn,huyen-van-chan,Xã Suối Quyền,xa-suoi-quyen,T. Yên Bái,t.-yen-bai
"{""latitude"":21.654382,""longitude"":104.540368}",,13555304251015887,Trường tiểu học Suối Quyền,,"Xã Suối Quyền, H. Văn Chấn, T. Yên Bái",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Yên Bái,yen-bai,Huyện Văn Chấn,huyen-van-chan,Xã Suối Quyền,xa-suoi-quyen,T. Yên Bái,t.-yen-bai
"{""latitude"":20.926881,""longitude"":105.26687}",,19744024711370585,Trường THCS Hào Lý,,"Xã Hào Lý, H. Đà Bắc, T. Hòa Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hòa Bình,hoa-binh,Huyện Đà Bắc,huyen-da-bac,Xã Hào Lý,xa-hao-ly,T. Hòa Bình,t.-hoa-binh
"{""latitude"":20.9269162,""longitude"":106.2982932}",,35582573111358898,Giáo dục Hoàng Phát,,"Lô 53, 92, Hoàng Quốc Việt, P. Tứ Minh, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Tứ Minh,phuong-tu-minh,Hoàng Quốc Việt,hoang-quoc-viet
"{""latitude"":20.9263977778,""longitude"":106.319142778}",,1517024115223032,Trung tâm tin học ứng dụng Tiến Quang,,"149, Bình Lộc, P. Tân Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20120801/p1_134381604176436aee6e0d01c2a48a9220c9751fa5f081.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120801/p1_134381604176436aee6e0d01c2a48a9220c9751fa5f081.jpg,,(84-97) 9 399 979; (84-98) 9 245 405,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Tân Bình,phuong-tan-binh,Bình Lộc,binh-loc
"{""latitude"":21.654755,""longitude"":105.830612}",,14449867781036700,Trường tiểu học Số 1 Hoá Thượng,,"Xã Hóa Thượng, H. Đồng Hỷ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đồng Hỷ,huyen-dong-hy,Xã Hóa Thượng,xa-hoa-thuong,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.92691,""longitude"":106.33438}",,17441427361597766,Ocean Edu,,"281, Thanh Niên, P. Hải Tân, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-220) 3 552 222; (84-220) 3 552 223,ocean_haiduong@oceanedu.vn,http://facebook.com/OceanEdu.HaiDuong,http://ocean.edu.vn/,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Hải Tân,phuong-hai-tan,Thanh Niên,thanh-nien
"{""latitude"":22.3838167,""longitude"":104.9114091}",,6077733211370993,Trường Tiểu học Lê Lợi,,"Thôn Me Hạ, Xã Vô Điếm, H. Bắc Quang, T. Hà Giang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Giang,ha-giang,Huyện Bắc Quang,huyen-bac-quang,Xã Vô Điếm,xa-vo-diem,Thôn Me Hạ,thon-me-ha
"{""latitude"":22.3848381,""longitude"":105.045509}",,13286556411371023,Trường THCS Liên Hiệp,,"Xã Liên Hiệp, H. Bắc Quang, T. Hà Giang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Giang,ha-giang,Huyện Bắc Quang,huyen-bac-quang,Xã Liên Hiệp,xa-lien-hiep,T. Hà Giang,t.-ha-giang
"{""latitude"":20.9259837111,""longitude"":106.654745102}",,3544836799560554,Trường THPT Lý Thường Kiệt,,"Xã Thủy Sơn, H. Thủy Nguyên, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hải Phòng,hai-phong,Huyện Thủy Nguyên,huyen-thuy-nguyen,Xã Thủy Sơn,xa-thuy-son,Tp. Hải Phòng,tp.-hai-phong
"{""latitude"":20.9271713,""longitude"":105.638244}",,909842031969809,Trường THCS Đông Phương Yên,,"Xã Đông Phương Yên, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 910 725,,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Đông Phương Yên,xa-dong-phuong-yen,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.9271713,""longitude"":105.638244}",,1254780017587100,Trường tiểu học Đông Phương Yên,,"Xã Đông Phương Yên, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 910 724,c1dongphuongyen-cm@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Đông Phương Yên,xa-dong-phuong-yen,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":19.468504,""longitude"":105.441429}",,42926962161034527,﻿Trường THCS Bãi Trành,,"Thôn Hồ, Xã Bãi Trành, H. Như Xuân, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-37) 3 549 603; (84-37) 3 549 103,thcsbaitranh@gmail.com,,,0,[],Thanh Hóa,thanh-hoa,Huyện Như Xuân,huyen-nhu-xuan,Xã Bãi Trành,xa-bai-tranh,Thôn Hồ,thon-ho
"{""latitude"":20.926432,""longitude"":106.793992}",,29322141561041526,Trường THCS Nam Hoà,,"P. Nam Hoà, Thị xã Quảng Yên, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Quảng Ninh,quang-ninh,Thị xã Quảng Yên,thi-xa-quang-yen,Phường Nam Hoà,phuong-nam-hoa,T. Quảng Ninh,t.-quang-ninh
"{""latitude"":20.92642,""longitude"":105.85163}",,185801662594297,Trường THCS Ngũ Hiệp,,"Xã Ngũ Hiệp, H. Thanh Trì, Tp. Hà Nội",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 38 611 568,c2nguhiep-tt@hanoiedu.vn,,,1,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Ngũ Hiệp,xa-ngu-hiep,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.9261291387,""longitude"":105.853408337}",,3312718956558013,Trường THPT Ngọc Hồi,,"Xã Ngũ Hiệp, H. Thanh Trì, Tp. Hà Nội",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 38 615 361,c3ngochoi@hanoiedu.vn,,http://c3ngochoi.edu.vn/,1,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Ngũ Hiệp,xa-ngu-hiep,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.926539,""longitude"":105.855013}",,647130846590045,Trường mầm non B Ngũ Hiệp,,"Xã Ngũ Hiệp, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 36 882 293,mnbnguhiep-tt@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Ngũ Hiệp,xa-ngu-hiep,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.926539,""longitude"":105.855013}",,3877417246590044,Trường mầm non tư thục Hoa Hồng,,"Ngọc Hồi, Xã Ngũ Hiệp, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-24) 36 865 794,mnhoahong-tt@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Ngũ Hiệp,xa-ngu-hiep,Ngọc Hồi,ngoc-hoi
"{""latitude"":20.926082,""longitude"":106.908839}",,10275382501041529,Trường THCS Hoàng Tân,,"Xã Hoàng Tân, Thị xã Quảng Yên, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-33) 3 873 866,,,,0,[],Quảng Ninh,quang-ninh,Thị xã Quảng Yên,thi-xa-quang-yen,Xã Hoàng Tân,xa-hoang-tan,T. Quảng Ninh,t.-quang-ninh
"{""latitude"":20.1969016,""longitude"":105.7964704}",,29312480881099023,Trường Tiểu học Phú Long,,"Xã Phú Long, H. Nho Quan, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 846 370,,,,0,[],Ninh Bình,ninh-binh,Huyện Nho Quan,huyen-nho-quan,Xã Phú Long,xa-phu-long,T. Ninh Bình,t.-ninh-binh
"{""latitude"":21.655278,""longitude"":105.5925}",,10941684741036849,Trường THCS Bản Ngoại,,"Xã Bản Ngoại, H. Đại Từ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-280) 3 824 146,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đại Từ,huyen-dai-tu,Xã Bản Ngoại,xa-ban-ngoai,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":21.656541,""longitude"":105.693256}",,17212692501036864,Trường tiểu học Phục Linh,,"Xã Phục Linh, H. Đại Từ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-280) 3 725 333,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đại Từ,huyen-dai-tu,Xã Phục Linh,xa-phuc-linh,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.9282530556,""longitude"":106.313080556}",,2385268588211229,Trung tâm dạy nghề & giới thiệu việc làm - Hội nông dân tỉnh Hải Dương,,"Trường Chinh, P. Tân Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20120730/p1_1343635381602f2200f47af964309967237acc941650a.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120730/p1_1343635381602f2200f47af964309967237acc941650a.jpg,,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Tân Bình,phuong-tan-binh,Trường Chinh,truong-chinh
"{""latitude"":20.9288358333,""longitude"":106.326541389}",,677988747209941,Trường tiểu học Đặng Quốc Chinh,,"80A, Đặng Quốc Chinh, P. Lê Thanh Nghị, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20120730/p1_13436325622125bd598a974a2d2070f31f224557c2f6f8.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120730/p1_13436325622125bd598a974a2d2070f31f224557c2f6f8.jpg,,(84-320) 3 861 319,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Lê Thanh Nghị,phuong-le-thanh-nghi,Đặng Quốc Chinh,dang-quoc-chinh
"{""latitude"":20.9287666667,""longitude"":106.340869722}",,326346485209675,Trường mầm non Sao Mai,,"Lô 34 Khu Đông Nam Cường, Lương Thế Vinh, P. Hải Tân, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20120730/p1_134363100180247f1c995b2e422f7cc95135c944131a61.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120730/p1_134363100180247f1c995b2e422f7cc95135c944131a61.jpg,,(84-320) 3 550 239,mamnon.saomai@gmail.com,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Hải Tân,phuong-hai-tan,Lương Thế Vinh,luong-the-vinh
"{""latitude"":20.928775,""longitude"":105.620542}",,2859748989591224,Trường mầm non Đông Sơn,,"Xã Đông Sơn, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 482 595,mndongson-cm@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Đông Sơn,xa-dong-son,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.928895,""longitude"":105.636764}",,1811583421591225,Trường mầm non Đông Phương Yên,,"Xã Đông Phương Yên, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,mndongphuongyen-cm@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Đông Phương Yên,xa-dong-phuong-yen,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.9283305,""longitude"":106.677792}",,2130630431590047,Trường tiểu học Hòa Bình,,"Xã Hòa Bình, H. Thủy Nguyên, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3  774 420,,,,0,[],Hải Phòng,hai-phong,Huyện Thủy Nguyên,huyen-thuy-nguyen,Xã Hòa Bình,xa-hoa-binh,Tp. Hải Phòng,tp.-hai-phong
"{""latitude"":20.927497,""longitude"":106.872456}",,2775931091041508,Trường tiểu học Tân An,,"P. Tân An, Thị xã Quảng Yên, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-33) 3 873 944,,,,0,[],Quảng Ninh,quang-ninh,Thị xã Quảng Yên,thi-xa-quang-yen,Phường Tân An,phuong-tan-an,T. Quảng Ninh,t.-quang-ninh
"{""latitude"":20.92783,""longitude"":106.874807}",,26025702461041495,Trường THCS Tân An,,"P. Tân An, Thị xã Quảng Yên, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-33) 3 873 742,,,,0,[],Quảng Ninh,quang-ninh,Thị xã Quảng Yên,thi-xa-quang-yen,Phường Tân An,phuong-tan-an,T. Quảng Ninh,t.-quang-ninh
"{""latitude"":20.9282252778,""longitude"":105.84544}",,1581555530381434,Trường mầm non A Vạn Phúc,,"Thôn 4, Ngọc Hồi, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20120910/p1_1347269891994911d02a19253de47f9f7d15a73673b1d5.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120910/p1_1347269891994911d02a19253de47f9f7d15a73673b1d5.jpg,,(84-4) 22 182 922,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Ngọc Hồi,ngoc-hoi
"{""latitude"":20.928366,""longitude"":106.982263}",,3476704871041074,Trường phổ thông cơ sở Tuần Châu,,"P. Tuần Châu, Thành phố Hạ Long, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Quảng Ninh,quang-ninh,Thành phố Hạ Long,thanh-pho-ha-long,Phường Tuần Châu,phuong-tuan-chau,T. Quảng Ninh,t.-quang-ninh
"{""latitude"":20.199097,""longitude"":105.601401}",,6187708271033515,Trường tiểu học Thạch Sơn,,"Xã Thạch Sơn, H. Thạch Thành, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-37) 3 877 795,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Thạch Thành,huyen-thach-thanh,Xã Thạch Sơn,xa-thach-son,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":22.38724,""longitude"":103.46873}",,1302908171454141,Trung tâm Anh ngữ Quốc tế Tec Edu,,"105, Điện Biên Phủ, P. Đoàn Kết, Thành phố Lai Châu, T. Lai Châu",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-213) 6 288 686,,http://facebook.com/Trung-T%C3%A2m-Anh-Ng%E1%BB%AF-TEC-1382521171805066,,0,[],Lai Châu,lai-chau,Thành phố Lai Châu,thanh-pho-lai-chau,Phường Đoàn Kết,phuong-doan-ket,Điện Biên Phủ,dien-bien-phu
"{""latitude"":21.6571031,""longitude"":105.29152}",,10217298791035460,Trường THPT Đông Thọ,,"Xã Đông Thọ, H. Sơn Dương, T. Tuyên Quang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-27) 3 503 266,c3dongtho.tuyenquang@moet.edu.vn,,,0,[],Tuyên Quang,tuyen-quang,Huyện Sơn Dương,huyen-son-duong,Xã Đông Thọ,xa-dong-tho,T. Tuyên Quang,t.-tuyen-quang
"{""latitude"":20.198362,""longitude"":105.670382}",,24278852691033537,Trường tiểu học Thành Công,,"Xã Thành Công, H. Thạch Thành, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Thạch Thành,huyen-thach-thanh,Xã Thành Công,xa-thanh-cong,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.1984118,""longitude"":105.847435}",,37560585221099026,Trường Tiểu học Quảng Lạc,,"Xã Quảng Lạc, H. Nho Quan, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Ninh Bình,ninh-binh,Huyện Nho Quan,huyen-nho-quan,Xã Quảng Lạc,xa-quang-lac,T. Ninh Bình,t.-ninh-binh
"{""latitude"":21.657089,""longitude"":105.693707}",,10688811061036835,Trường THCS Phục Linh,,"Xã Phục Linh, H. Đại Từ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-280) 3 725 334,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đại Từ,huyen-dai-tu,Xã Phục Linh,xa-phuc-linh,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.9291844444,""longitude"":106.308281944}",,3843468509211158,Trường tiểu học Thanh Bình,,"206, Vũ Hựu, P. Thanh Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,5.0,,//poipic4.coccoc.com/80x80/poi/previews/20120730/p1_13436353227259f390838cdb85db79082dd34d5994d6bd.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120730/p1_13436353227259f390838cdb85db79082dd34d5994d6bd.jpg,,(84-320) 3 890 848,,,,1,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Thanh Bình,phuong-thanh-binh,Vũ Hựu,vu-huu
"{""latitude"":20.9300561111,""longitude"":106.332968889}",,4170927499209597,Trường trung học cơ sở Võ Thị Sáu,,"1 khu đô thị mới phía Đông, Nguyễn Đức Cảnh, P. Hải Tân, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20120730/p1_134363088244145d6d81e9d99135d25a7a163283581ffc.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120730/p1_134363088244145d6d81e9d99135d25a7a163283581ffc.jpg,,(84-320) 3 550 757; (84-320) 3 550 577,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Hải Tân,phuong-hai-tan,Nguyễn Đức Cảnh,nguyen-duc-canh
